GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
0500000US01125,1125,"Tuscaloosa County, Alabama",199318,1132,96524,1232,7372,761,7303,767,69,110,14401,675,13609,835,792,500,19020,735,15073,1258,3947,1272,13772,526,10599,1032,3173,977,10610,326,9197,645,1413,521,10710,743,8214,844,2496,919,10893,297,9711,766,1182,711,6192,347,6119,367,73,119,3554,345,3554,345,0,192,102794,502,6978,552,6649,654,329,360,13638,812,12923,865,715,476,19739,417,16350,1234,3389,1175,14292,428,10982,821,3310,948,11815,275,10571,589,1244,619,11830,350,10031,683,1799,710,11833,189,10594,583,1239,585,6931,172,6910,166,21,36,5738,175,5738,175,0,192
0500000US01127,1127,"Walker County, Alabama",65363,476,31458,803,2124,414,2124,414,0,192,5338,499,5149,524,189,162,2705,242,2267,305,438,264,3383,278,2208,555,1175,557,3916,285,2631,616,1285,595,4603,231,3831,502,772,512,4275,126,3568,721,707,690,3206,148,3206,148,0,192,1908,216,1908,216,0,192,33905,668,2226,252,2105,319,121,201,5580,679,5163,763,417,358,2650,272,1714,650,936,532,3618,200,2569,522,1049,453,3887,172,2900,521,987,488,4771,230,4183,453,588,381,4680,171,3801,443,879,392,3715,116,3715,116,0,192,2778,297,2778,297,0,192
0500000US02020,2020,"Anchorage Municipality, Alaska",289548,1782,144377,2023,12539,703,11273,907,1266,569,24753,873,22110,1100,2643,1035,16718,1214,11791,1697,4927,1167,23029,1408,17482,1377,5547,1530,18704,1123,14577,1252,4127,1085,18883,1040,15358,1111,3525,928,18103,579,16365,907,1738,672,7739,467,7568,463,171,207,3909,522,3909,522,0,147,145171,1206,13416,1024,11437,1051,1979,922,24673,1089,21730,1444,2943,1189,15302,663,11779,1260,3523,1074,22808,735,17973,1431,4835,1134,18581,738,14831,1134,3750,1070,20676,720,16614,1079,4062,947,16721,467,14305,811,2416,741,8019,590,7907,594,112,181,4975,546,4975,546,0,147
0500000US02090,2090,"Fairbanks North Star Borough, Alaska",93915,1287,48804,1586,5117,958,5005,964,112,131,8492,1116,7589,1139,903,568,6616,851,5910,943,706,419,7512,990,5913,1043,1599,677,5825,741,4710,1102,1115,793,5952,656,5537,653,415,297,5498,318,4654,438,844,462,3076,618,3076,618,0,147,716,492,716,492,0,147,45111,1292,4563,758,4425,740,138,238,6479,1077,6065,1081,414,300,6436,781,5394,734,1042,686,7089,674,5993,751,1096,574,5240,622,4600,818,640,548,6175,687,5274,874,901,589,5298,408,4468,406,830,446,2572,508,2572,508,0,147,1259,185,1259,185,0,147
0500000US02170,2170,"Matanuska-Susitna Borough, Alaska",93609,522,48161,650,3855,468,3334,465,521,296,9905,487,8921,557,984,381,5139,354,3162,489,1977,354,5772,359,3507,424,2265,446,6027,294,4731,480,1296,397,6863,248,5127,419,1736,367,6221,212,5183,354,1038,307,3127,137,3111,141,16,25,1252,84,1252,84,0,147,45448,467,4143,338,3776,368,367,280,8449,424,7218,546,1231,417,4167,201,2987,340,1180,352,6143,250,4195,441,1948,452,5806,303,4406,438,1400,411,6569,186,5057,448,1512,368,5960,228,5025,282,935,294,2634,186,2597,189,37,45,1577,166,1577,166,0,147
0500000US04001,4001,"Apache County, Arizona",71023,606,34522,737,3156,400,2261,509,895,339,7280,491,5541,599,1739,622,4371,575,2670,654,1701,397,3954,400,2342,493,1612,605,3642,504,2467,533,1175,401,4259,225,2803,453,1456,389,3776,275,2624,401,1152,355,2125,399,2098,404,27,46,1959,398,1959,398,0,203,36501,552,3582,501,2946,557,636,243,7241,324,5840,452,1401,398,3574,385,2345,521,1229,306,4602,648,2463,408,2139,779,4122,297,3202,437,920,360,3996,296,3028,400,968,358,4442,350,3049,549,1393,398,2617,348,2464,380,153,132,2325,311,2237,328,88,97
0500000US04003,4003,"Cochise County, Arizona",115582,2527,52895,2441,4499,477,4210,539,289,288,8982,686,8075,803,907,655,3382,701,2019,640,1363,676,5404,1320,4528,1232,876,421,4017,614,3504,611,513,432,6673,671,5121,670,1552,718,8211,277,6716,596,1495,494,6876,505,6786,486,90,106,4851,247,4804,257,47,77,62687,817,4041,320,3693,477,348,314,11642,592,9945,1320,1697,1100,4521,340,4288,400,233,230,6643,381,5868,491,775,424,6311,266,5503,481,808,414,8170,381,6368,692,1802,643,8711,439,7527,565,1184,475,7243,249,7154,262,89,108,5405,288,5405,288,0,203
0500000US04005,4005,"Coconino County, Arizona",135860,808,67539,947,5294,832,4809,823,485,269,10071,758,8763,820,1308,436,12006,685,8302,1094,3704,930,10232,844,6787,1015,3445,845,7750,878,6015,775,1735,628,7253,457,5232,848,2021,779,7851,507,6623,753,1228,465,4573,339,4494,325,79,89,2509,325,2199,206,310,345,68321,780,4684,429,4255,453,429,257,9582,480,8709,611,873,409,14118,509,10710,1224,3408,1121,8694,583,6829,653,1865,721,7186,568,5390,891,1796,745,8498,685,7245,793,1253,390,8137,386,6887,536,1250,414,4576,307,4410,310,166,138,2846,368,2846,368,0,203
0500000US04013,4013,"Maricopa County, Arizona",3982270,2102,1965268,1896,166291,2825,152195,3621,14096,2187,351150,2947,308654,4922,42496,4073,197244,815,132531,4539,64713,4642,284155,923,191660,3834,92495,3749,265440,893,195662,3873,69778,3817,255234,646,198265,4142,56969,4013,206625,486,173907,2726,32718,2646,142858,368,140694,886,2164,838,96271,477,95794,602,477,334,2017002,1550,164134,2797,148865,3284,15269,2341,333602,2831,292184,4424,41418,4057,189578,503,139886,4285,49692,4318,277311,1042,212055,4314,65256,4392,267731,627,206463,3689,61268,3749,261945,366,211117,4227,50828,4206,229787,341,195718,2932,34069,2902,164612,337,162905,730,1707,655,128302,582,127551,739,751,399
0500000US04015,4015,"Mohave County, Arizona",196479,4564,96961,4347,6242,461,4964,1039,1278,1074,14363,645,11527,1424,2836,1308,6416,1546,3601,1794,2815,1194,7746,1539,4823,1333,2923,1166,7956,1413,5054,1277,2902,1011,13232,1322,9133,1339,4099,1123,14987,355,12537,905,2450,825,15727,514,15727,514,0,203,10292,396,10292,396,0,203,99518,849,4745,775,4430,688,315,289,13309,715,10163,1439,3146,1416,6807,701,4556,863,2251,939,9061,967,6728,1287,2333,1014,10050,720,7589,940,2461,821,12593,546,9671,829,2922,738,16469,215,13521,847,2948,844,16059,540,16059,540,0,203,10425,339,10425,339,0,203
0500000US04017,4017,"Navajo County, Arizona",105263,529,51668,556,4846,395,4556,415,290,166,10420,343,8650,890,1770,780,4662,296,2519,478,2143,447,5748,317,3708,562,2040,548,5725,354,4150,714,1575,801,6161,345,4212,583,1949,628,6267,191,4897,373,1370,366,4915,156,4901,158,14,24,2924,207,2924,207,0,203,53595,305,4146,361,4032,342,114,94,10718,278,9904,475,814,347,5268,338,3801,424,1467,407,5467,481,3840,700,1627,616,5504,433,4400,593,1104,521,6813,377,5060,467,1753,465,7028,241,5511,556,1517,510,5310,236,5260,231,50,43,3341,254,3328,251,13,22
0500000US04019,4019,"Pima County, Arizona",978830,2850,476318,2966,37666,1433,34541,1715,3125,982,74239,1398,65811,1962,8428,1525,58387,1327,41833,2238,16554,1893,58321,1338,39718,2356,18603,2427,55014,975,42094,2187,12920,1921,58263,680,44323,1504,13940,1514,58519,354,50141,1494,8378,1402,43573,549,42990,730,583,430,32336,552,32232,567,104,123,502512,948,33762,1194,29930,1452,3832,1029,73117,1094,65296,1739,7821,1493,58738,185,43985,1958,14753,1931,59711,160,47735,1679,11976,1665,56743,480,45355,1730,11388,1740,61514,511,51185,1407,10329,1269,66210,150,57836,1340,8374,1349,50911,222,50112,542,799,530,41806,302,41656,333,150,145
0500000US04021,4021,"Pinal County, Arizona",368056,2801,181936,3005,15337,889,13438,1283,1899,1167,34566,1070,29236,1714,5330,1569,14911,1352,9998,1245,4913,1244,20740,1562,16080,1623,4660,1351,24518,1265,18931,1751,5587,1431,20309,1185,15992,1124,4317,1417,19756,609,16391,961,3365,905,20228,582,19952,555,276,262,11571,328,11411,395,160,271,186120,817,15890,971,13445,1284,2445,1033,32348,1047,26813,2001,5535,1877,13054,428,9204,1090,3850,1082,23620,825,18347,1526,5273,1375,23409,717,18979,1153,4430,1163,20145,400,16634,1132,3511,1010,24121,421,20221,906,3900,951,21705,431,21362,368,343,288,11828,260,11828,260,0,203
0500000US04025,4025,"Yavapai County, Arizona",213599,1057,104426,1030,6027,514,5141,705,886,511,13965,721,10509,1389,3456,1383,7471,301,5797,793,1674,708,9834,662,6119,1070,3715,892,9656,634,7077,987,2579,969,12461,286,9526,1018,2935,1022,17600,273,13686,1129,3914,1053,16321,581,16208,523,113,190,11091,457,11091,457,0,203,109173,769,5167,712,4607,788,560,408,12929,909,11806,1131,1123,598,7028,818,4738,1053,2290,819,9373,1002,6682,1016,2691,978,9779,833,8021,938,1758,645,13651,819,9938,1305,3713,1162,21339,596,16961,1338,4378,1305,17495,459,17495,459,0,203,12412,380,12412,380,0,203
0500000US04027,4027,"Yuma County, Arizona",193209,1799,95683,1889,9181,580,8046,668,1135,492,18406,656,15719,1122,2687,925,10705,664,6503,1072,4202,1069,11325,1163,8334,1323,2991,1022,9506,577,7038,830,2468,759,10972,409,8016,816,2956,700,9433,285,7204,657,2229,706,8516,157,8508,158,8,13,7639,195,7551,237,88,136,97526,549,9014,766,7333,1007,1681,915,17065,735,14014,1182,3051,992,10040,245,6993,957,3047,911,11989,283,9574,723,2415,731,10760,231,7953,709,2807,686,11439,275,8093,820,3346,846,9918,155,7140,812,2778,795,9586,140,9586,140,0,203,7715,242,7715,242,0,203
0500000US05007,5007,"Benton County, Arkansas",235812,777,117215,733,10668,880,10463,865,205,192,22488,888,20928,1079,1560,715,10385,992,7151,1128,3234,1045,16661,778,12669,1223,3992,978,16727,480,13168,867,3559,814,15059,529,12568,784,2491,602,12220,381,10657,585,1563,558,7606,249,7606,249,0,192,5401,159,5401,159,0,192,118597,830,10902,793,10500,805,402,273,20580,794,19172,1021,1408,610,9284,519,7352,811,1932,639,16725,603,11971,981,4754,968,17087,553,13381,1014,3706,863,15093,442,13317,717,1776,617,12522,482,10439,580,2083,651,9118,413,9059,428,59,98,7286,519,7122,553,164,259
0500000US05031,5031,"Craighead County, Arkansas",100523,571,50687,1293,7017,1424,6822,1399,195,225,7312,951,6956,1071,356,324,6566,1051,4337,853,2229,1196,6942,786,3925,721,3017,1062,5929,575,4346,622,1583,710,6281,768,5221,755,1060,591,5179,297,4150,581,1029,568,3388,310,3388,310,0,192,2073,23,2073,23,0,192,49836,1201,3091,497,2999,488,92,114,7674,744,6774,927,900,546,5825,481,4235,638,1590,631,6983,669,4958,787,2025,723,6864,713,4938,719,1926,717,6525,736,5460,715,1065,672,6046,334,5162,646,884,545,3977,135,3977,135,0,192,2851,281,2851,281,0,192
0500000US05045,5045,"Faulkner County, Arkansas",118499,571,57555,1075,4729,534,4675,523,54,80,10105,832,9780,902,325,286,8231,396,5598,835,2633,937,8989,797,7078,1164,1911,798,7408,752,5891,949,1517,714,6708,395,5220,710,1488,659,5467,205,4962,403,505,335,3776,300,3776,300,0,192,2142,176,2142,176,0,192,60944,1070,4832,709,4723,731,109,166,8835,813,8543,831,292,260,9900,614,8135,976,1765,646,9401,1032,6917,1391,2484,942,7800,401,6714,759,1086,705,6918,294,6560,403,358,260,6116,231,5735,357,381,251,4071,374,4017,379,54,94,3071,283,3071,283,0,192
0500000US05051,5051,"Garland County, Arkansas",95861,555,47221,1146,3570,525,3407,579,163,161,7529,1032,6609,1020,920,818,3475,468,2328,369,1147,472,5348,1131,3101,1373,2247,820,5116,556,3334,668,1782,722,6219,542,4434,861,1785,769,6642,482,5550,712,1092,685,5447,387,5447,387,0,192,3875,337,3875,337,0,192,48640,1186,3277,643,3024,559,253,298,5424,1236,4767,1266,657,693,3254,386,2117,530,1137,506,5529,602,3480,834,2049,770,5452,478,4238,517,1214,564,6644,444,4865,738,1779,589,7340,341,6198,692,1142,545,6367,454,6367,454,0,192,5353,384,5353,384,0,192
0500000US05069,5069,"Jefferson County, Arkansas",68686,1545,32272,1571,2555,356,2555,356,0,192,6454,398,6256,404,198,222,3550,215,2562,459,988,422,3660,435,2523,626,1137,527,3161,745,2484,754,677,350,3891,564,3211,586,680,345,4564,122,4093,315,471,283,2731,162,2731,162,0,192,1706,192,1706,192,0,192,36414,453,2536,334,2536,334,0,192,5575,417,5537,418,38,51,3334,305,2848,444,486,355,4803,483,3459,556,1344,551,4203,308,3475,450,728,419,4945,156,3956,422,989,393,5136,154,4647,330,489,284,3239,129,3239,129,0,192,2643,201,2643,201,0,192
0500000US05085,5085,"Lonoke County, Arkansas",69049,534,34047,711,3147,508,3041,515,106,151,6903,546,6508,601,395,262,3159,416,2300,540,859,393,3897,585,2850,603,1047,512,4560,308,3090,754,1470,827,4812,346,4276,535,536,434,3823,207,3682,225,141,143,2404,117,2404,117,0,192,1342,183,1342,183,0,192,35002,376,2589,379,2518,384,71,118,6277,357,6142,394,135,157,2934,335,2056,548,878,496,4716,390,3803,669,913,526,5187,316,4263,641,924,619,4724,276,3940,378,784,418,3889,211,3460,308,429,265,2778,210,2778,210,0,192,1908,292,1908,292,0,192
0500000US05119,5119,"Pulaski County, Arkansas",385924,1095,185710,1630,17181,1414,16378,1505,803,483,30375,1334,28691,1659,1684,1457,17184,911,10501,1423,6683,1434,29604,1381,19574,1824,10030,1900,22663,761,16704,1519,5959,1621,24569,848,19558,1424,5011,1390,23150,655,20138,839,3012,924,13077,313,12832,540,245,406,7907,379,7760,510,147,230,200214,1417,15355,1367,15236,1372,119,204,30142,1040,28857,1419,1285,1083,16543,753,11491,978,5052,1254,31017,1494,22212,1872,8805,1746,26050,1019,21783,1270,4267,1432,26725,784,23081,1089,3644,1114,26051,431,23186,702,2865,719,15702,409,15286,737,416,586,12629,419,12629,419,0,192
0500000US05125,5125,"Saline County, Arkansas",113315,627,56872,1480,4710,798,4418,721,292,251,10389,1008,9625,1235,764,594,4017,230,2546,537,1471,511,7630,1250,5625,1456,2005,902,7257,677,5516,942,1741,689,7735,697,5672,899,2063,729,6028,166,5508,318,520,277,5677,319,5677,319,0,192,3429,338,3429,338,0,192,56443,1405,4596,782,4085,895,511,740,8312,939,8128,933,184,199,4177,433,3602,605,575,464,7425,773,5228,1352,2197,1010,7512,567,6490,766,1022,568,7221,502,5908,481,1313,666,6832,213,6427,327,405,305,6185,339,6185,339,0,192,4183,198,4183,198,0,192
0500000US05131,5131,"Sebastian County, Arkansas",126332,318,61531,1088,4608,865,4484,861,124,196,10819,897,10489,923,330,301,6467,981,4012,1272,2455,967,8971,1219,7156,1036,1815,864,6849,798,4679,949,2170,856,8368,719,6463,791,1905,756,7916,467,6980,634,936,476,4766,361,4766,361,0,192,2767,229,2767,229,0,192,64801,992,6772,1064,5793,1018,979,827,9462,507,8924,503,538,375,5943,563,4363,640,1580,686,8290,911,4934,873,3356,1013,7254,693,5986,540,1268,630,9686,908,6880,1040,2806,968,8147,369,6995,568,1152,491,4965,206,4965,206,0,192,4282,356,4282,356,0,192
0500000US05143,5143,"Washington County, Arkansas",214641,1020,107674,1165,9829,1169,9712,1173,117,152,18964,1232,16904,1490,2060,1038,16599,770,11912,1357,4687,1340,15917,996,10863,1400,5054,1082,14596,882,10025,1128,4571,1145,12559,1202,10444,954,2115,877,9817,510,8344,745,1473,620,5900,299,5900,299,0,192,3493,115,3493,115,0,192,106967,954,8313,878,8101,816,212,265,17727,941,16590,1119,1137,587,15569,452,13403,835,2166,706,15826,647,12517,1052,3309,870,14143,783,10155,1207,3988,1178,12091,699,10107,953,1984,865,11347,598,9124,856,2223,672,7046,332,6966,292,80,142,4905,337,4905,337,0,192
0500000US05145,5145,"White County, Arkansas",78038,302,38126,591,2779,459,2779,459,0,192,6736,569,6452,660,284,322,4787,369,4140,721,647,603,4896,433,2619,603,2277,711,4620,252,3406,554,1214,480,5036,268,3976,742,1060,679,4290,295,3467,428,823,454,3138,327,3125,327,13,28,1844,128,1844,128,0,192,39912,588,2797,454,2770,456,27,35,6092,518,5777,645,315,386,5054,430,3728,597,1326,444,5020,476,4354,658,666,419,4514,235,2993,513,1521,553,5206,305,4001,633,1205,518,4422,114,3584,465,838,463,3875,268,3875,268,0,192,2932,351,2932,351,0,192
0500000US06001,6001,"Alameda County, California",1566488,1129,766401,1048,61117,1650,58973,1693,2144,560,113727,1722,108715,2198,5012,1173,74128,386,56796,1856,17332,1859,120769,709,88278,2707,32491,2779,115276,556,92428,2699,22848,2687,109820,438,93279,1887,16541,1915,90349,347,78775,1566,11574,1538,50240,363,49383,630,857,475,30975,508,30668,530,307,210,800087,959,56733,1694,54080,1973,2653,933,111119,1672,104047,2091,7072,1597,73698,468,60461,1746,13237,1721,123052,548,102318,2297,20734,2292,118245,522,102643,2157,15602,2085,112252,428,95481,1801,16771,1847,98223,299,87544,1436,10679,1400,58510,394,57526,566,984,407,48255,641,47934,715,321,250
0500000US06007,6007,"Butte County, California",220046,671,108264,744,7702,664,7451,820,251,402,14901,663,13885,751,1016,633,17801,388,14185,1248,3616,1185,13799,693,9776,770,4023,948,11357,591,8781,1138,2576,1002,12509,595,11205,788,1304,462,14017,275,11515,688,2502,647,9577,296,9466,316,111,139,6601,421,6601,421,0,203,111782,591,7151,659,6969,644,182,161,15312,562,14411,768,901,484,16949,325,13964,1205,2985,1222,12666,530,10069,905,2597,868,11756,512,9735,725,2021,733,12848,501,11434,657,1414,437,15355,333,13037,668,2318,656,9934,376,9889,378,45,75,9811,522,9811,522,0,203
0500000US06013,6013,"Contra Costa County, California",1088313,1023,530741,892,41878,1631,40894,1652,984,613,90896,1635,85725,2288,5171,1445,48054,362,38100,1821,9954,1850,67297,600,45701,2722,21596,2647,72369,451,57959,2197,14410,2222,79386,378,69477,1417,9909,1483,66509,211,59856,1412,6653,1397,39331,492,38687,544,644,386,25021,339,24813,415,208,249,557572,700,39542,1418,38105,1429,1437,632,87777,1501,83073,1788,4704,1301,45467,286,35291,2061,10176,2078,68240,454,53712,1859,14528,1852,76038,456,64713,1618,11325,1570,84212,467,74050,1417,10162,1382,73049,343,66050,1555,6999,1492,46796,361,46164,609,632,545,36451,520,36420,512,31,51
0500000US06017,6017,"El Dorado County, California",180716,510,90143,1099,5799,985,5754,993,45,78,13942,1114,13537,1152,405,496,7534,1093,6583,1214,951,497,9014,559,6570,1032,2444,1026,9972,789,8081,833,1891,811,13444,863,11035,915,2409,790,15034,771,13461,1036,1573,771,10095,559,10095,559,0,203,5309,356,5309,356,0,203,90573,1101,5387,762,5387,762,0,203,13773,900,13355,938,418,296,6930,1053,6219,1167,711,531,8328,700,6551,604,1777,839,10495,662,8539,1004,1956,775,14406,669,12238,1147,2168,932,14848,308,13654,559,1194,440,9819,332,9645,373,174,262,6587,339,6587,339,0,203
0500000US06019,6019,"Fresno County, California",943800,1384,467714,1363,49521,1564,47596,1773,1925,791,92020,1604,85342,2098,6678,1675,54588,454,35398,2027,19190,1981,68947,810,41129,2418,27818,2240,56559,677,39448,2366,17111,2193,55074,572,41598,1734,13476,1655,45997,399,36082,1377,9915,1413,26785,430,26141,609,644,495,18223,433,17848,599,375,366,476086,711,46777,1453,45055,1503,1722,656,89287,1432,82450,2163,6837,1385,52612,350,38599,1907,14013,1887,68106,394,52847,2150,15259,2125,57011,356,43810,1831,13201,1854,56946,392,42880,1613,14066,1631,48843,363,39122,1598,9721,1573,30585,340,30194,522,391,367,25919,567,25696,601,223,208
0500000US06023,6023,"Humboldt County, California",133512,690,66576,1043,4231,631,3648,568,583,371,8824,578,8407,628,417,303,8462,793,5893,1207,2569,992,9701,915,5857,1111,3844,1147,8916,617,4954,947,3962,1150,7707,402,6434,647,1273,620,9688,563,7177,678,2511,837,5639,145,5639,145,0,203,3408,399,3408,399,0,203,66936,689,4172,546,3777,545,395,273,8798,481,7206,795,1592,675,8861,627,6120,851,2741,906,8816,687,5924,770,2892,823,7450,525,5799,811,1651,682,7770,439,6017,852,1753,759,10504,354,8947,626,1557,553,5533,208,5478,209,55,74,5032,228,4934,250,98,147
0500000US06025,6025,"Imperial County, California",166940,1048,80893,1104,9053,610,8315,815,738,566,17212,624,15259,979,1953,899,8775,535,5625,1042,3150,978,9989,657,6426,971,3563,831,9295,830,6605,942,2690,831,9572,756,7705,890,1867,733,8184,296,5119,784,3065,793,4848,130,4758,202,90,154,3965,187,3916,224,49,91,86047,617,8722,666,7458,925,1264,642,15718,658,13849,1017,1869,795,9255,457,5961,1064,3294,1030,11061,529,8319,830,2742,737,10080,508,7563,972,2517,813,10684,462,8385,657,2299,582,9400,306,7189,763,2211,683,6294,332,5911,498,383,388,4833,240,4729,292,104,173
0500000US06029,6029,"Kern County, California",835182,2400,416071,2484,43444,1466,41845,1515,1599,612,87013,1619,80081,2339,6932,1746,47392,809,28927,1912,18465,1930,59277,1611,37605,2973,21672,2618,50032,1298,35788,2221,14244,2008,50893,614,38169,1871,12724,1715,40972,606,32107,1363,8865,1373,23819,370,22945,608,874,517,13229,238,13229,238,0,203,419111,812,43710,1541,41773,1829,1937,837,82149,1804,74951,2605,7198,1898,44524,207,30731,1740,13793,1755,58471,642,44924,2124,13547,2023,51615,628,38693,1864,12922,1688,51609,341,39618,1914,11991,1810,42320,299,33923,1321,8397,1360,25623,522,24987,820,636,652,19090,616,18931,628,159,163
0500000US06031,6031,"Kings County, California",131767,1531,65309,1549,7015,441,6510,705,505,489,14425,548,13066,804,1359,561,6498,685,4142,773,2356,751,9134,789,5998,1008,3136,870,7795,775,5365,927,2430,692,8755,654,6769,822,1986,665,6109,454,5552,585,557,374,3380,215,3151,356,229,303,2198,154,2198,154,0,203,66458,738,7347,607,7115,609,232,256,13038,604,11747,959,1291,849,6817,221,4906,710,1911,695,9496,348,8050,664,1446,588,8003,345,6957,648,1046,567,8257,347,6191,619,2066,535,6288,388,5060,767,1228,609,3970,356,3970,356,0,203,3242,495,3242,495,0,203
0500000US06033,6033,"Lake County, California",63247,548,31304,889,2401,536,2119,493,282,248,4250,821,3910,764,340,368,2997,721,1881,556,1116,510,3328,705,1677,634,1651,625,3034,493,2163,712,871,495,4236,408,3153,620,1083,525,5266,446,4661,589,605,350,3640,297,3640,297,0,203,2152,217,2152,217,0,203,31943,830,1938,501,1691,501,247,245,4305,372,3788,536,517,350,2352,492,2054,500,298,288,3254,432,2111,545,1143,559,3273,390,2518,493,755,472,4516,459,3218,662,1298,601,5733,564,5024,665,709,376,3889,536,3889,536,0,203,2683,387,2683,387,0,203
0500000US06037,6037,"Los Angeles County, California",9946254,3144,4896814,3098,389808,3377,369905,3834,19903,2703,793916,3405,719018,6077,74898,4892,538491,1046,353112,5964,185379,6121,778748,1494,472870,7236,305878,6998,696275,1159,461820,5782,234455,5706,673873,938,482502,5647,191371,5644,525951,822,405598,4590,120353,4676,295730,770,286734,1614,8996,1493,204022,1284,201525,1456,2497,962,5049440,2165,379825,4164,359190,4287,20635,1905,754506,4146,686544,6236,67962,4574,525476,478,374550,5966,150926,5902,753298,449,535511,6450,217787,6360,705283,701,518589,5564,186694,5724,692894,602,517405,5938,175489,5933,579262,501,445798,5071,133464,5088,354739,749,342639,1792,12100,1740,304157,1298,299044,1732,5113,1137
0500000US06039,6039,"Madera County, California",144973,903,72600,1579,7614,925,7097,942,517,386,14498,861,13262,1131,1236,735,7543,654,4113,1033,3430,998,9500,885,5055,942,4445,934,8487,441,6055,766,2432,732,8028,389,5878,738,2150,713,8017,521,6573,735,1444,575,5229,243,5189,245,40,74,3684,345,3684,345,0,203,72373,1381,6495,751,6369,762,126,216,14146,761,12676,1160,1470,1013,6961,445,4785,871,2176,699,9605,433,7098,726,2507,683,8791,542,7211,736,1580,688,8831,478,7540,705,1291,553,8063,468,6125,750,1938,763,5376,209,5228,297,148,158,4105,290,4105,290,0,203
0500000US06041,6041,"Marin County, California",253480,1004,123860,1357,8963,995,8382,1087,581,810,19650,671,19205,732,445,306,7793,481,6790,792,1003,653,11635,699,8882,1020,2753,877,16723,613,14315,940,2408,928,19324,635,17846,859,1478,705,18473,294,16636,714,1837,652,13196,379,13170,382,26,44,8103,337,8103,337,0,203,129620,1024,6113,969,5679,981,434,373,18358,421,18038,441,320,180,7629,495,6702,644,927,520,11036,599,9129,853,1907,795,17332,533,15127,951,2205,768,21050,296,19200,716,1850,620,21531,275,20062,678,1469,679,15017,329,14949,349,68,111,11554,405,11554,405,0,203
0500000US06045,6045,"Mendocino County, California",86451,323,43423,759,2864,610,2700,667,164,274,6828,577,5701,611,1127,742,4288,622,3903,845,385,356,4353,511,2682,447,1671,585,5426,449,3517,715,1909,647,5316,222,3936,480,1380,484,6988,431,5565,713,1423,638,4820,434,4795,433,25,32,2540,353,2540,353,0,203,43028,839,2750,725,2597,786,153,192,5877,449,5038,626,839,565,2749,446,2104,516,645,384,5103,578,3528,698,1575,539,4974,515,3344,814,1630,648,5603,264,4502,544,1101,516,7559,372,6404,540,1155,394,5036,514,5036,514,0,203,3377,321,3377,321,0,203
0500000US06047,6047,"Merced County, California",260090,935,131176,1184,13535,789,12995,934,540,569,27906,909,26035,1309,1871,889,16333,621,10548,1598,5785,1489,18075,513,9630,1331,8445,1408,15488,660,10150,1163,5338,1198,15227,669,10494,1148,4733,878,12387,286,9440,728,2947,701,7227,244,7227,244,0,203,4998,419,4998,419,0,203,128914,726,12430,982,12223,934,207,183,25944,937,24235,1184,1709,621,14785,357,11448,1173,3337,1070,17376,672,13373,1220,4003,1029,16589,705,12588,1098,4001,1097,15073,464,11351,963,3722,852,12450,286,9147,690,3303,674,7996,325,7942,329,54,88,6271,247,6271,247,0,203
